,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
15275,3,7,1850,0,1993-01-01,1970-01-01,98031,47.4079
15276,3,7,1380,550,1978-01-01,1970-01-01,98034,47.7283
15277,3,9,3230,0,2004-01-01,1970-01-01,98033,47.6874
15278,3,9,3230,0,2004-01-01,1970-01-01,98033,47.6874
15279,4,7,1550,900,1920-01-01,1970-01-01,98117,47.6865
15280,3,7,1200,0,1928-01-01,1970-01-01,98178,47.5065
15281,3,8,2360,0,1995-01-01,1970-01-01,98092,47.3257
15282,3,7,1060,0,1959-01-01,1970-01-01,98125,47.7317
15283,3,7,1420,800,1923-01-01,1970-01-01,98199,47.648
15284,3,6,880,0,1961-01-01,1970-01-01,98033,47.6855
15285,3,8,1630,880,1960-01-01,1970-01-01,98028,47.7438
15286,3,9,2100,430,2013-01-01,1970-01-01,98119,47.6362
15287,3,6,700,0,1953-01-01,1970-01-01,98166,47.438
15288,3,7,1060,440,1977-01-01,1970-01-01,98042,47.3653
15289,3,6,1130,0,1996-01-01,1970-01-01,98053,47.635
15290,5,7,830,590,1942-01-01,1970-01-01,98146,47.5102
15291,5,8,1510,700,1976-01-01,1970-01-01,98004,47.5904
15292,3,6,880,290,1949-01-01,1970-01-01,98108,47.5492
15293,1,5,780,0,1942-01-01,1970-01-01,98168,47.4739
15294,3,8,1770,0,1988-01-01,1970-01-01,98028,47.7438
15295,4,7,1070,0,1919-01-01,1970-01-01,98136,47.5305
15296,3,8,1260,670,1964-01-01,1970-01-01,98155,47.7657
15297,3,8,1940,0,1900-01-01,1970-01-01,98119,47.6308
15298,4,7,1040,400,1980-01-01,1970-01-01,98058,47.4431
15299,3,7,1740,0,1999-01-01,1970-01-01,98038,47.3777
15300,3,7,1740,0,1999-01-01,1970-01-01,98038,47.3777
15301,5,7,1460,750,1963-01-01,1970-01-01,98188,47.4468
15302,5,8,1990,200,1925-01-01,1970-01-01,98115,47.6887
15303,3,9,2590,0,1988-01-01,1970-01-01,98007,47.659
15304,3,9,2790,0,1990-01-01,1970-01-01,98059,47.4688
15305,3,7,1140,1040,1963-01-01,1970-01-01,98188,47.4364
15306,4,7,1620,960,1967-01-01,1970-01-01,98058,47.4475
15307,4,7,1720,1100,1947-01-01,1970-01-01,98168,47.4944
15308,4,7,1300,0,1945-01-01,1986-01-01,98059,47.4801
15309,3,6,720,0,1943-01-01,1970-01-01,98166,47.4662
15310,4,7,1380,880,1928-01-01,1970-01-01,98126,47.5714
15311,3,8,1390,160,2004-01-01,1970-01-01,98102,47.6355
15312,5,7,1390,0,1965-01-01,1970-01-01,98058,47.4559
15313,3,8,2380,0,2000-01-01,1970-01-01,98023,47.3148
15314,3,9,2640,0,2003-01-01,1970-01-01,98052,47.7043
15315,4,7,1250,1010,1962-01-01,1970-01-01,98031,47.3896
15316,4,7,1270,450,1947-01-01,1970-01-01,98122,47.6138
15317,3,7,1070,0,1960-01-01,1970-01-01,98178,47.4971
15318,4,7,2000,0,1985-01-01,1970-01-01,98030,47.349
15319,3,8,1420,1380,1970-01-01,1970-01-01,98008,47.5959
15320,4,8,1450,0,1976-01-01,1970-01-01,98092,47.3343
15321,4,6,1620,0,1958-01-01,1970-01-01,98059,47.474
15322,3,9,2080,630,1956-01-01,1970-01-01,98177,47.7608
15323,4,7,840,680,1910-01-01,1970-01-01,98117,47.6876
15324,3,7,2080,650,1968-01-01,1992-01-01,98075,47.5951
15325,5,7,1740,0,1977-01-01,1970-01-01,98042,47.3815
15326,4,7,1800,0,1975-01-01,1970-01-01,98031,47.3926
15327,3,10,4150,0,2006-01-01,1970-01-01,98003,47.3423
15328,3,9,2180,1090,2011-01-01,1970-01-01,98115,47.6754
15329,4,5,1070,0,1922-01-01,1970-01-01,98178,47.495
15330,4,7,1320,640,1923-01-01,1986-01-01,98198,47.3648
15331,3,8,1360,240,2000-01-01,1970-01-01,98133,47.7151
15332,4,7,1150,500,1950-01-01,1970-01-01,98133,47.715
15333,4,7,1230,940,1959-01-01,1970-01-01,98008,47.6111
15334,4,9,2230,1500,1990-01-01,1970-01-01,98038,47.4257
15335,3,10,3280,0,2003-01-01,1970-01-01,98052,47.7042
15336,3,7,870,0,1953-01-01,1970-01-01,98177,47.7048
15337,1,6,900,0,1928-01-01,1970-01-01,98065,47.5245
15338,4,7,1400,0,1974-01-01,1970-01-01,98011,47.7726
15339,4,7,1080,600,1979-01-01,1970-01-01,98028,47.739
15340,3,7,1720,670,1949-01-01,1970-01-01,98023,47.3197
15341,4,8,2000,300,1921-01-01,1970-01-01,98144,47.5785
15342,4,7,1340,0,1973-01-01,1970-01-01,98002,47.3087
15343,3,9,2600,0,1994-01-01,1970-01-01,98042,47.3815
15344,4,7,1220,420,1989-01-01,1970-01-01,98038,47.3576
15345,4,8,1960,0,1967-01-01,1970-01-01,98023,47.3131
15346,3,8,1480,0,2005-01-01,1970-01-01,98029,47.5478
15347,3,12,5010,0,1988-01-01,1970-01-01,98006,47.5469
15348,4,7,1540,0,1913-01-01,1970-01-01,98105,47.6713
15349,3,8,3310,720,1943-01-01,1994-01-01,98177,47.7168
15350,3,8,3020,0,1952-01-01,2002-01-01,98040,47.5722
15351,3,7,910,680,1983-01-01,1970-01-01,98055,47.4585
15352,3,10,2910,0,2014-01-01,1970-01-01,98033,47.6826
15353,4,8,1730,1290,1976-01-01,1970-01-01,98004,47.5882
15354,3,9,2290,0,1979-01-01,1970-01-01,98052,47.6517
15355,4,7,1090,1090,1938-01-01,1970-01-01,98001,47.3547
15356,3,7,1440,1300,1972-01-01,1970-01-01,98168,47.5112
15357,3,9,2740,0,1993-01-01,1970-01-01,98042,47.3333
15358,5,10,1870,460,1927-01-01,1979-01-01,98112,47.6316
15359,4,8,1550,750,1978-01-01,1970-01-01,98003,47.324
15360,5,7,1550,0,1907-01-01,1970-01-01,98107,47.6711
15361,4,7,1610,140,1947-01-01,1970-01-01,98155,47.7425
15362,4,8,1090,1090,1941-01-01,1970-01-01,98116,47.5787
15363,5,7,1610,0,1994-01-01,1970-01-01,98038,47.3714
15364,3,7,1570,0,1953-01-01,1970-01-01,98133,47.7688
15365,4,7,1140,0,1969-01-01,1970-01-01,98023,47.2933
15366,4,7,1140,0,1969-01-01,1970-01-01,98023,47.2933
15367,3,7,1380,1100,1946-01-01,1970-01-01,98119,47.6445
15368,4,8,1690,0,1958-01-01,1970-01-01,98005,47.5857
15369,5,8,1800,1110,1970-01-01,1970-01-01,98117,47.6939
15370,3,7,1600,0,1972-01-01,1970-01-01,98034,47.72
15371,1,5,1010,0,1926-01-01,1970-01-01,98136,47.5476
15372,4,7,950,900,1940-01-01,1970-01-01,98115,47.697
15373,4,8,1400,750,1906-01-01,1970-01-01,98103,47.6629
15374,3,7,1460,1190,1952-01-01,1970-01-01,98155,47.7525
15375,4,9,1830,680,1953-01-01,1970-01-01,98199,47.648
15376,3,9,2060,1180,2008-01-01,1970-01-01,98109,47.6405
15377,3,8,2170,1270,2012-01-01,1970-01-01,98155,47.7364
15378,3,7,1150,0,1952-01-01,2006-01-01,98155,47.7489
15379,3,7,1210,680,1976-01-01,1970-01-01,98055,47.4872
15380,3,7,1030,400,1982-01-01,1970-01-01,98106,47.5346
15381,5,5,370,0,1923-01-01,1970-01-01,98117,47.6778
15382,3,8,2180,950,1975-01-01,1970-01-01,98027,47.5336
15383,3,8,2105,0,2003-01-01,1970-01-01,98042,47.3531
15384,3,7,890,0,1950-01-01,1970-01-01,98155,47.7518
15385,3,7,1340,0,1972-01-01,1970-01-01,98034,47.718
15386,3,7,1490,800,1948-01-01,1970-01-01,98178,47.5114
15387,3,8,2770,0,1957-01-01,2000-01-01,98056,47.5253
15388,3,7,1090,800,1957-01-01,1970-01-01,98146,47.4829
15389,3,8,3160,0,1977-01-01,1970-01-01,98027,47.5678
15390,3,7,1830,0,2005-01-01,1970-01-01,98029,47.5524
15391,4,8,2950,0,1960-01-01,1998-01-01,98010,47.3596
15392,5,7,1430,0,1954-01-01,1970-01-01,98006,47.572
15393,5,7,1420,0,1968-01-01,1970-01-01,98056,47.5309
15394,4,8,2460,0,1952-01-01,1970-01-01,98177,47.7256
15395,4,7,1340,0,1920-01-01,1970-01-01,98108,47.5272
15396,3,7,1030,500,1955-01-01,1970-01-01,98166,47.4544
15397,4,7,2650,0,1977-01-01,1970-01-01,98022,47.2069
15398,3,7,1677,0,2012-01-01,1970-01-01,98092,47.32
15399,3,7,1460,590,1962-01-01,1970-01-01,98006,47.5735
15400,5,8,1270,1250,1931-01-01,1970-01-01,98105,47.6693
15401,4,9,2060,560,1977-01-01,1970-01-01,98008,47.5845
15402,3,8,1290,360,1990-01-01,1970-01-01,98023,47.2899
15403,4,6,700,0,1926-01-01,1970-01-01,98125,47.7139
15404,3,10,3430,0,1998-01-01,1970-01-01,98052,47.6866
15405,3,10,3140,0,1988-01-01,1970-01-01,98004,47.5817
15406,3,7,1740,610,2003-01-01,1970-01-01,98117,47.6767
15407,3,7,1990,0,1990-01-01,1970-01-01,98023,47.3083
15408,3,7,2050,0,1989-01-01,1970-01-01,98019,47.73
15409,4,6,930,0,1938-01-01,1970-01-01,98168,47.4822
15410,3,7,1230,0,1955-01-01,1990-01-01,98004,47.6095
15411,3,7,1250,620,1984-01-01,1970-01-01,98074,47.6269
15412,4,7,1360,750,1973-01-01,1970-01-01,98023,47.3082
15413,4,8,3160,0,1980-01-01,1970-01-01,98027,47.52
15414,3,7,1120,0,1942-01-01,1970-01-01,98125,47.7077
15415,5,7,1620,1130,1959-01-01,1970-01-01,98074,47.6163
15416,5,7,1230,0,1962-01-01,1970-01-01,98056,47.539
15417,3,7,1190,0,1948-01-01,1970-01-01,98166,47.4459
15418,5,6,740,0,1920-01-01,1970-01-01,98022,47.2088
15419,3,7,1770,0,2003-01-01,1970-01-01,98038,47.3483
15420,3,8,1350,370,1955-01-01,1970-01-01,98146,47.5119
15421,4,9,2770,0,1989-01-01,1970-01-01,98077,47.7751
15422,3,9,2330,0,2004-01-01,1970-01-01,98029,47.5527
15423,3,7,1660,0,2003-01-01,1970-01-01,98038,47.3865
15424,3,8,1730,0,2008-01-01,1970-01-01,98118,47.5594
15425,3,7,1280,600,1962-01-01,1970-01-01,98155,47.7574
15426,3,7,2190,0,1995-01-01,1970-01-01,98038,47.3804
15427,3,7,1720,0,1995-01-01,1970-01-01,98056,47.5044
15428,3,8,2360,0,1990-01-01,1970-01-01,98058,47.4403
15429,4,6,1490,0,1969-01-01,1970-01-01,98059,47.4779
15430,3,9,2610,880,2014-01-01,1970-01-01,98103,47.6685
15431,4,9,1670,700,1971-01-01,1970-01-01,98006,47.5648
15432,4,8,2290,0,1977-01-01,1970-01-01,98006,47.5613
15433,3,8,1790,0,1901-01-01,1970-01-01,98122,47.6117
15434,4,6,1190,630,1926-01-01,1970-01-01,98108,47.5569
15435,4,7,1760,0,1964-01-01,1970-01-01,98052,47.6288
15436,4,8,2430,0,2003-01-01,1970-01-01,98042,47.3762
15437,4,9,2630,0,1966-01-01,1970-01-01,98040,47.5479
15438,3,8,2390,0,2006-01-01,1970-01-01,98038,47.3527
15439,4,7,1220,280,1947-01-01,1970-01-01,98103,47.7006
15440,3,8,1520,990,1977-01-01,1970-01-01,98023,47.3086
15441,3,8,1700,720,1958-01-01,1970-01-01,98146,47.4871
15442,3,7,2170,0,1952-01-01,1970-01-01,98148,47.4263
15443,4,7,1260,700,1960-01-01,1970-01-01,98115,47.6968
15444,3,8,1660,620,1977-01-01,1970-01-01,98034,47.701
15445,3,6,790,790,1945-01-01,2008-01-01,98178,47.5002
15446,3,7,1850,0,1993-01-01,1970-01-01,98042,47.3536
15447,4,6,770,0,1947-01-01,1970-01-01,98155,47.7482
15448,3,8,1420,700,1985-01-01,1970-01-01,98125,47.7085
15449,3,9,1810,1250,1982-01-01,1970-01-01,98074,47.6198
15450,3,7,2680,0,1984-01-01,1970-01-01,98045,47.4817
15451,3,7,1110,1110,1959-01-01,1970-01-01,98125,47.7136
15452,3,6,1150,0,1920-01-01,1970-01-01,98178,47.486
15453,5,7,980,0,1909-01-01,1970-01-01,98105,47.6645
15454,4,7,1690,0,1967-01-01,1970-01-01,98033,47.7018
15455,4,7,1320,0,1969-01-01,1970-01-01,98052,47.6993
15456,3,6,910,0,1956-01-01,1970-01-01,98001,47.2777
15457,3,7,820,0,2009-01-01,1970-01-01,98144,47.5925
15458,4,6,1300,0,1960-01-01,1970-01-01,98002,47.2899
15459,3,7,1550,400,1998-01-01,1970-01-01,98118,47.565
15460,3,9,3006,666,2006-01-01,1970-01-01,98092,47.3255
15461,3,9,2740,0,1994-01-01,1970-01-01,98058,47.4597
15462,3,6,890,0,1941-01-01,1970-01-01,98118,47.5437
15463,4,6,1090,0,1961-01-01,1970-01-01,98168,47.4942
15464,3,7,1170,0,1963-01-01,1970-01-01,98045,47.497
15465,3,8,2600,0,1994-01-01,1970-01-01,98028,47.746
15466,3,7,1300,700,1959-01-01,1970-01-01,98146,47.5132
15467,5,8,2200,1320,1913-01-01,1970-01-01,98109,47.6424
15468,3,7,1410,0,1968-01-01,1970-01-01,98055,47.4908
15469,3,7,1410,0,1968-01-01,1970-01-01,98055,47.4908
15470,4,7,1010,940,1956-01-01,1970-01-01,98166,47.4594
15471,4,6,860,120,1918-01-01,1970-01-01,98117,47.6769
15472,4,8,1740,1650,1979-01-01,1970-01-01,98116,47.5701
15473,5,8,1500,770,1972-01-01,1970-01-01,98006,47.5602
15474,4,7,1010,500,1963-01-01,1970-01-01,98003,47.329
15475,3,7,960,0,1910-01-01,1987-01-01,98199,47.649
15476,4,7,1900,0,1967-01-01,1970-01-01,98031,47.4208
15477,3,9,2580,0,1986-01-01,1970-01-01,98052,47.6616
15478,3,9,2340,0,1997-01-01,1970-01-01,98042,47.384
15479,4,7,1580,0,1958-01-01,1970-01-01,98005,47.5872
15480,4,6,1230,0,1954-01-01,1970-01-01,98002,47.3231
15481,3,7,1590,0,1992-01-01,1970-01-01,98055,47.4367
15482,4,12,3500,3500,1991-01-01,1970-01-01,98075,47.5928
15483,5,7,1770,0,1972-01-01,1970-01-01,98034,47.7193
15484,3,7,1200,650,1962-01-01,1970-01-01,98155,47.7717
15485,3,7,1430,0,1975-01-01,1970-01-01,98031,47.4189
15486,4,8,2190,0,1996-01-01,1970-01-01,98092,47.3341
15487,3,8,2310,0,2012-01-01,1970-01-01,98166,47.4513
15488,5,7,1400,600,1963-01-01,1970-01-01,98033,47.6616
15489,3,10,3620,0,2006-01-01,1970-01-01,98058,47.4238
15490,3,7,1210,0,1952-01-01,1970-01-01,98155,47.745
15491,3,10,2330,0,1996-01-01,1970-01-01,98074,47.655
15492,3,9,2840,0,2002-01-01,1970-01-01,98075,47.6006
15493,5,7,1310,1100,1957-01-01,1970-01-01,98188,47.4429
15494,4,7,1820,0,1918-01-01,1970-01-01,98155,47.7606
15495,3,7,1470,0,1967-01-01,1970-01-01,98198,47.3702
15496,5,7,1100,0,1964-01-01,1970-01-01,98056,47.5374
15497,3,8,1050,1000,1976-01-01,1970-01-01,98052,47.6614
15498,3,7,1240,0,2002-01-01,1970-01-01,98144,47.5915
15499,3,9,2210,0,1995-01-01,1970-01-01,98014,47.6087
15500,3,8,1340,0,2009-01-01,1970-01-01,98133,47.7053
15501,4,8,1780,800,1964-01-01,1970-01-01,98040,47.5387
15502,3,7,2390,0,2002-01-01,1970-01-01,98038,47.3659
15503,3,9,2250,0,1987-01-01,1970-01-01,98058,47.4398
15504,3,8,1540,460,1967-01-01,1970-01-01,98032,47.387
15505,5,8,1670,200,1949-01-01,1970-01-01,98199,47.6435
15506,4,9,2370,0,1985-01-01,1970-01-01,98033,47.6679
15507,3,8,1620,1020,1980-01-01,1970-01-01,98072,47.7552
15508,3,6,1240,0,1977-01-01,1970-01-01,98024,47.5667
15509,3,7,800,0,1999-01-01,1970-01-01,98103,47.6969
15510,3,7,1300,750,1965-01-01,1970-01-01,98198,47.42
15511,3,7,1650,0,1988-01-01,1970-01-01,98198,47.3862
15512,3,8,4320,0,1938-01-01,1970-01-01,98155,47.7519
15513,3,8,1830,300,1950-01-01,1970-01-01,98115,47.6792
15514,3,9,1870,970,1994-01-01,1970-01-01,98014,47.6832
15515,4,7,3080,0,1950-01-01,1982-01-01,98168,47.498
15516,4,7,1560,0,1942-01-01,1970-01-01,98117,47.7006
15517,3,11,3220,0,1994-01-01,1970-01-01,98077,47.7128
15518,3,7,1250,200,1902-01-01,1970-01-01,98144,47.5985
15519,3,6,960,0,1947-01-01,1970-01-01,98032,47.4122
15520,3,7,2670,0,1999-01-01,1970-01-01,98148,47.4292
15521,3,8,2310,0,1984-01-01,1970-01-01,98117,47.6781
15522,4,9,2010,1510,1978-01-01,1970-01-01,98006,47.5572
15523,5,8,1090,0,1970-01-01,1970-01-01,98198,47.3794
15524,4,7,1080,920,1903-01-01,1970-01-01,98117,47.6805
15525,3,7,1840,0,1965-01-01,1970-01-01,98198,47.406
15526,5,10,3160,0,1965-01-01,1970-01-01,98040,47.5472
15527,4,7,1170,350,1992-01-01,1970-01-01,98038,47.35
15528,3,7,1480,630,1978-01-01,1970-01-01,98072,47.7701
15529,5,8,1710,1700,1958-01-01,1970-01-01,98116,47.5718
15530,3,8,2630,0,1992-01-01,1970-01-01,98029,47.5662
15531,3,7,1350,0,1999-01-01,1970-01-01,98103,47.6965
15532,4,8,1530,1330,1989-01-01,1970-01-01,98033,47.6923
15533,3,8,1760,550,1977-01-01,1970-01-01,98027,47.5406
15534,3,8,1980,610,1988-01-01,1970-01-01,98038,47.4088
15535,3,10,2560,940,2000-01-01,1970-01-01,98112,47.628
15536,3,7,800,0,1953-01-01,1970-01-01,98126,47.5359
15537,5,7,1580,0,1947-01-01,1970-01-01,98125,47.7192
15538,4,6,1060,500,1927-01-01,1970-01-01,98133,47.7024
15539,4,7,1150,600,1956-01-01,1970-01-01,98166,47.4596
15540,3,5,600,0,1943-01-01,1989-01-01,98168,47.5
15541,5,7,1110,520,1990-01-01,1970-01-01,98125,47.7168
15542,5,7,1260,0,1955-01-01,1970-01-01,98188,47.433
15543,4,7,1470,670,1978-01-01,1970-01-01,98023,47.306
15544,3,9,2790,0,2000-01-01,1970-01-01,98058,47.4362
15545,4,7,1800,730,1977-01-01,1970-01-01,98042,47.3913
15546,3,7,900,430,1974-01-01,1970-01-01,98146,47.5102
15547,4,8,1350,1350,1962-01-01,1970-01-01,98115,47.6731
15548,4,7,1740,0,1932-01-01,1970-01-01,98024,47.5651
15549,4,7,2070,0,1940-01-01,1970-01-01,98146,47.5092
15550,3,8,2170,500,1955-01-01,1970-01-01,98148,47.4666
15551,3,7,1160,1040,1971-01-01,1970-01-01,98072,47.7726
15552,4,5,810,0,1942-01-01,1970-01-01,98146,47.5033
15553,4,11,3390,580,1928-01-01,1970-01-01,98119,47.6312
15554,3,8,1620,750,1979-01-01,1970-01-01,98198,47.4091
15555,2,7,1460,0,1961-01-01,1970-01-01,98030,47.3762
15556,3,8,1770,0,1990-01-01,1970-01-01,98116,47.5631
15557,4,6,1120,0,1934-01-01,1970-01-01,98070,47.447
15558,3,7,1520,0,2005-01-01,1970-01-01,98108,47.5245
15559,4,8,1510,1510,1978-01-01,1970-01-01,98042,47.3392
15560,3,10,3440,2160,1988-01-01,1970-01-01,98072,47.7341
15561,4,7,1320,0,1954-01-01,1970-01-01,98033,47.7016
15562,4,7,1670,200,1940-01-01,1970-01-01,98199,47.6437
15563,5,8,1940,520,1976-01-01,1970-01-01,98177,47.7147
15564,3,7,960,0,1962-01-01,1970-01-01,98198,47.3798
15565,3,9,3440,0,1990-01-01,1970-01-01,98038,47.3895
15566,4,8,1890,1120,1970-01-01,1970-01-01,98052,47.6392
15567,3,11,4440,1590,1991-01-01,1970-01-01,98004,47.6055
15568,3,7,1990,0,1967-01-01,1970-01-01,98198,47.3822
15569,3,7,1990,0,1967-01-01,1970-01-01,98198,47.3822
15570,3,7,1410,300,1913-01-01,1970-01-01,98118,47.5569
15571,3,7,1350,540,1918-01-01,1970-01-01,98103,47.6649
15572,3,7,1990,0,1996-01-01,1970-01-01,98198,47.383
15573,3,7,1210,390,1973-01-01,1970-01-01,98125,47.7111
15574,4,9,2040,1780,1974-01-01,1970-01-01,98027,47.5209
15575,3,8,1490,720,1990-01-01,1970-01-01,98092,47.2647
15576,4,7,1480,540,1975-01-01,1970-01-01,98034,47.7351
15577,4,8,1770,0,1990-01-01,1970-01-01,98031,47.4087
15578,3,7,2050,0,2005-01-01,1970-01-01,98059,47.5002
15579,4,9,3130,0,1981-01-01,1970-01-01,98030,47.3535
15580,4,8,2270,1250,1929-01-01,1970-01-01,98108,47.5655
15581,4,7,1810,0,1977-01-01,1970-01-01,98155,47.7681
15582,3,8,1450,700,1977-01-01,1970-01-01,98052,47.6647
15583,3,7,2495,0,2002-01-01,1970-01-01,98019,47.7243
15584,5,6,1290,0,1950-01-01,1970-01-01,98118,47.5181
15585,3,9,3004,0,2006-01-01,1970-01-01,98030,47.3801
15586,5,8,1390,680,1977-01-01,1970-01-01,98033,47.697
15587,3,12,4050,0,1990-01-01,1970-01-01,98006,47.5465
15588,4,6,740,220,1940-01-01,1970-01-01,98126,47.5378
15589,3,7,1300,600,1961-01-01,1970-01-01,98003,47.3478
15590,3,7,1450,0,1961-01-01,1970-01-01,98133,47.7725
15591,3,9,2250,470,2014-01-01,1970-01-01,98136,47.5371
15592,5,9,3930,900,1952-01-01,1998-01-01,98040,47.5858
15593,3,7,1130,790,1992-01-01,1970-01-01,98106,47.539
15594,4,8,2340,200,1954-01-01,1970-01-01,98136,47.5144
15595,4,7,1050,550,1965-01-01,1970-01-01,98133,47.7471
15596,3,8,2210,0,2004-01-01,1970-01-01,98042,47.35
15597,4,7,1910,600,1975-01-01,1970-01-01,98072,47.7531
15598,4,8,1140,1140,1951-01-01,1970-01-01,98116,47.5672
15599,4,9,4400,0,1993-01-01,1970-01-01,98022,47.1593
15600,3,9,2460,700,1997-01-01,1970-01-01,98056,47.5153
15601,3,7,1380,0,1971-01-01,1970-01-01,98118,47.5558
15602,4,7,2020,1300,1963-01-01,1970-01-01,98033,47.692
15603,3,7,1870,0,1989-01-01,1970-01-01,98023,47.3065
15604,3,8,3030,0,1971-01-01,2011-01-01,98146,47.5051
15605,3,7,1210,0,1982-01-01,1970-01-01,98034,47.7078
15606,3,8,2740,0,1995-01-01,1970-01-01,98077,47.74
15607,4,6,1350,0,1912-01-01,1970-01-01,98118,47.5336
15608,4,6,1350,0,1912-01-01,1970-01-01,98118,47.5336
15609,3,8,1000,470,2007-01-01,1970-01-01,98115,47.6743
15610,3,7,1270,0,1981-01-01,1970-01-01,98042,47.3563
15611,4,7,1560,120,1959-01-01,1970-01-01,98055,47.4552
15612,4,7,2120,0,1958-01-01,1970-01-01,98056,47.4923
15613,4,7,1040,0,1937-01-01,1970-01-01,98133,47.7407
15614,4,7,1010,720,1962-01-01,1970-01-01,98058,47.4586
15615,3,6,1410,0,1918-01-01,1970-01-01,98118,47.5159
15616,3,9,1370,0,1907-01-01,2011-01-01,98109,47.6375
15617,3,6,2720,120,1948-01-01,1970-01-01,98019,47.7158
15618,3,7,2080,1200,1976-01-01,1970-01-01,98053,47.6728
15619,3,7,1350,720,1987-01-01,1970-01-01,98031,47.403
15620,3,5,960,0,1946-01-01,1970-01-01,98014,47.63
15621,3,7,1160,310,1985-01-01,1970-01-01,98003,47.2725
15622,3,8,1630,800,1928-01-01,1970-01-01,98116,47.5904
15623,4,7,1070,360,1928-01-01,1970-01-01,98125,47.7218
15624,4,7,1760,0,1962-01-01,1970-01-01,98146,47.4977
15625,4,6,1730,0,1944-01-01,1970-01-01,98178,47.4953
15626,4,7,1190,1100,1965-01-01,1970-01-01,98133,47.7577
15627,4,8,1690,0,1959-01-01,1970-01-01,98040,47.552
15628,4,8,3220,0,1966-01-01,1970-01-01,98008,47.626
15629,3,7,1370,760,1952-01-01,1970-01-01,98166,47.4629
15630,3,8,2100,0,1990-01-01,1970-01-01,98092,47.2984
15631,4,9,2770,0,1987-01-01,1970-01-01,98007,47.6599
15632,4,9,4040,0,1954-01-01,1970-01-01,98039,47.6155
15633,4,7,1420,1080,1907-01-01,1970-01-01,98108,47.523
15634,3,6,980,600,1913-01-01,1970-01-01,98118,47.5677
15635,3,7,1130,0,1954-01-01,1970-01-01,98188,47.4363
15636,5,6,1500,0,1966-01-01,1970-01-01,98168,47.4702
15637,3,8,1810,420,1928-01-01,1970-01-01,98199,47.6464
15638,3,7,1080,470,1978-01-01,1970-01-01,98133,47.7035
15639,3,7,2230,0,1999-01-01,1970-01-01,98038,47.3533
15640,3,6,790,0,1947-01-01,1970-01-01,98125,47.7159
15641,3,7,2230,0,2006-01-01,1970-01-01,98042,47.3848
15642,3,8,1710,0,2004-01-01,1970-01-01,98029,47.5498
15643,3,7,1260,0,1941-01-01,1970-01-01,98115,47.6914
15644,3,8,920,1500,1968-01-01,1970-01-01,98005,47.6001
15645,3,7,1090,0,1967-01-01,2014-01-01,98058,47.4551
15646,3,9,2689,0,2006-01-01,1970-01-01,98030,47.3799
15647,5,7,1620,0,1928-01-01,1970-01-01,98103,47.6888
15648,4,7,940,0,1966-01-01,1970-01-01,98034,47.7268
15649,4,8,1940,0,1974-01-01,1970-01-01,98023,47.3215
15650,4,7,1590,0,1961-01-01,1970-01-01,98092,47.2894
15651,3,9,2080,940,1954-01-01,2004-01-01,98199,47.651
15652,3,8,1870,0,1969-01-01,1970-01-01,98072,47.7482
15653,4,6,880,0,1966-01-01,1970-01-01,98023,47.3056
15654,3,9,3030,0,2014-01-01,1970-01-01,98052,47.7103
15655,3,7,2140,0,1986-01-01,1970-01-01,98019,47.7267
15656,3,6,1430,620,1956-01-01,1970-01-01,98198,47.4136
15657,3,6,1430,620,1956-01-01,1970-01-01,98198,47.4136
15658,3,7,2090,0,2008-01-01,1970-01-01,98038,47.3655
15659,3,7,1760,760,1977-01-01,1970-01-01,98028,47.7728
15660,4,9,1700,930,1977-01-01,1970-01-01,98005,47.5916
15661,3,7,1880,680,1974-01-01,1970-01-01,98075,47.5952
15662,3,6,1200,0,1937-01-01,1970-01-01,98117,47.6969
15663,3,6,1010,0,1953-01-01,1970-01-01,98148,47.4238
15664,3,7,1520,0,1986-01-01,1970-01-01,98052,47.6801
15665,3,7,2170,0,1976-01-01,1970-01-01,98042,47.3694
15666,4,7,1980,0,1910-01-01,1970-01-01,98107,47.6728
15667,4,10,2670,400,1927-01-01,1970-01-01,98112,47.6325
15668,3,11,3520,1650,1998-01-01,1970-01-01,98155,47.7561
15669,3,8,760,380,2014-01-01,1970-01-01,98112,47.6205
15670,4,7,1390,1140,1901-01-01,1970-01-01,98112,47.6241
15671,4,7,1690,0,1979-01-01,1970-01-01,98045,47.4492
15672,3,7,2150,0,2010-01-01,1970-01-01,98038,47.3658
15673,4,7,1180,0,1959-01-01,1970-01-01,98007,47.6133
15674,3,7,1400,0,1969-01-01,1970-01-01,98023,47.3201
15675,4,7,1300,0,1912-01-01,1970-01-01,98136,47.5457
15676,4,6,1590,0,1953-01-01,1970-01-01,98155,47.754
15677,3,8,1330,660,1941-01-01,1970-01-01,98199,47.65
15678,3,7,1510,0,1948-01-01,1976-01-01,98028,47.7728
15679,5,9,1830,1080,1914-01-01,1970-01-01,98122,47.616
15680,3,10,2850,0,1994-01-01,1970-01-01,98053,47.6455
15681,3,11,2830,0,2001-01-01,1970-01-01,98011,47.7409
15682,3,8,1110,0,2000-01-01,1970-01-01,98107,47.6711
15683,5,7,1900,0,1967-01-01,1970-01-01,98033,47.6856
15684,3,7,1340,950,1960-01-01,1970-01-01,98146,47.5045
15685,5,6,1010,0,1969-01-01,1970-01-01,98059,47.4772
15686,3,11,4670,0,1998-01-01,1970-01-01,98074,47.63
